h_number,h_name,h_score,h_price,h_address,h_link
7,上海陆家嘴万信酒店,4.5,383,位于浦东陆家嘴，上海浦东新区南洋泾路568号，上海交通大学医学院附属仁…,http://hotel.qunar.com/city/shanghai_city/dt-17592/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
8,上海禧睿酒店,3.8,390,位于南京西路，上海静安区陕西北路288号，靠近上海兴业大厦,http://hotel.qunar.com/city/shanghai_city/dt-2370/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
9,和颐酒店上海陆家嘴联洋店,4.7,307,位于金桥，上海浦东新区杨高中路2108号，上海交通大学医学院附属仁…,http://hotel.qunar.com/city/shanghai_city/dt-26488/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
10,维也纳国际酒店(上海虹桥机场会展中心华徐公路店),4.8,298,位于青浦区，上海青浦区徐泾镇华徐公路569号,http://hotel.qunar.com/city/shanghai_city/dt-30426/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
11,上海虹桥金古源豪生大酒店,4.4,493,位于虹桥枢纽地区，上海闵行区华翔路1989号，上海虹桥站附近,http://hotel.qunar.com/city/shanghai_city/dt-5558/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
12,上海环球港凯悦酒店,4.5,1069,位于普陀区，上海普陀区宁夏路718号，长城大厦附近,http://hotel.qunar.com/city/shanghai_city/dt-30037/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
13,全季酒店(上海顾村公园菊联路店),4.7,333,位于宝山区，上海宝山区菊联路150号,http://hotel.qunar.com/city/shanghai_city/dt-31580/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
14,和颐至格酒店(上海浦东机场店),4.5,264,位于浦东新区，上海浦东新区施新路958号2幢,http://hotel.qunar.com/city/shanghai_city/dt-57268/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
15,上海皇廷国际大酒店,4.6,509,位于浦东新区，上海浦东新区绣川路998号，川沙地铁站2号口附近,http://hotel.qunar.com/city/shanghai_city/dt-7265/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=f825544c-0784-4ae2-ac51-e3f039a8aa2f&showMap=0&qptype=&QHFP=ZSS_A8350853/
16,上海绿瘦酒店(原富建酒店),4.5,599,位于闵行区，上海闵行区七莘路1885号，七宝古镇附近,http://hotel.qunar.com/city/shanghai_city/dt-14501/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
17,宿适轻奢酒店(上海虹梅路店),4.7,344,位于虹桥地区，上海长宁区虹梅路3911号，金虹桥广场附近,http://hotel.qunar.com/city/shanghai_city/dt-58861/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
18,上海浦东文华东方酒店,4.8,1600,位于浦东陆家嘴，上海浦东新区浦东南路111号，靠近时代金融中心,http://hotel.qunar.com/city/shanghai_city/dt-16404/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
20,全季酒店(上海金都路店),4.8,297,位于莘庄工业区，上海闵行区都会路3538号，颛桥中学附近,http://hotel.qunar.com/city/shanghai_city/dt-24280/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
21,上海外高桥喜来登酒店,4.6,520,位于浦东外高桥地区，上海浦东新区自由贸易试验区基隆路28号(二号门内),http://hotel.qunar.com/city/shanghai_city/dt-14964/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
22,全季酒店(上海丰庄店)(原喜登门宾馆),4.9,293,位于曹杨真如，上海嘉定区丰庄路550弄88号，靠近上海沪西医院,http://hotel.qunar.com/city/shanghai_city/dt-18944/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
23,景莱酒店·臻选(上海徐家汇店),4.6,391,"位于徐家汇，上海徐汇区南丹路169号,交通大学，打浦桥，田子坊，徐家汇地铁站11号口附近",http://hotel.qunar.com/city/shanghai_city/dt-54707/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
24,麗枫酒店(上海虹桥火车站国家会展中心店),4.6,310,位于虹桥枢纽地区，上海闵行区南华街25号,http://hotel.qunar.com/city/shanghai_city/dt-28415/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
25,上海中谷小南国花园酒店,4.7,1365,位于五角场商业区，上海杨浦区佳木斯路777号，上海第二军医大学附近,http://hotel.qunar.com/city/shanghai_city/dt-14787/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
26,上海金茂君悦大酒店,4.5,1550,位于浦东陆家嘴，上海浦东新区世纪大道88号(54楼办理入住)，紧挨金茂大厦,http://hotel.qunar.com/city/shanghai_city/dt-437/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
27,上海帝盛酒店,4.6,489,位于浦东新区，上海浦东新区花木路800号，龙阳路地铁站2号口附近,http://hotel.qunar.com/city/shanghai_city/dt-4766/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
28,上海财大豪生大酒店,4.5,847,位于杨浦大学城，上海杨浦区武东路188号，上海市肺科医院附近,http://hotel.qunar.com/city/shanghai_city/dt-2487/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
29,和颐至尚酒店(上海蓝村路地铁站店),4.7,309,位于浦东陆家嘴，上海浦东新区蓝村路518号(近仁济医院)，靠近上海交通大学医学院附…,http://hotel.qunar.com/city/shanghai_city/dt-54694/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
30,如家商旅酒店(上海延吉中路地铁站店)(原靖宇中路店),4.6,319,位于北外滩地区，上海杨浦区靖宇中路60号，上海交通大学医学院附属新…,http://hotel.qunar.com/city/shanghai_city/dt-60480/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=769a0e5c-99ce-4cca-bf29-c08dd00afb5a&showMap=0&qptype=&QHFP=ZSS_A83509AE/
1,上海大众空港宾馆,4.3,543,位于浦东新区，上海浦东新区浦东机场迎宾大道6001号，紧挨浦东国际机场地铁站2…,http://hotel.qunar.com/city/shanghai_city/dt-2376/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
2,开元曼居·上海闵行万达广场店,4.6,358,位于闵行经开区，上海闵行区颛兴东路1280弄4号，颛桥中学附近,http://hotel.qunar.com/city/shanghai_city/dt-51563/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
3,上海大宁福朋喜来登酒店,4.4,817,位于静安区，上海静安区共和新路1928号，紧挨大宁国际商业广场,http://hotel.qunar.com/city/shanghai_city/dt-2129/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
4,上海佳和上居酒店,4.7,273,位于浦东新区，上海浦东新区妙境路867号，靠近川沙地铁站2号口,http://hotel.qunar.com/city/shanghai_city/dt-16949/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
5,和颐至尊酒店上海五角场地铁站店,4.4,434,位于五角场商业区，上海杨浦区翔殷路1128号沪东金融大厦6楼(国济路和政旦东路交叉口)，靠近中环国际大厦,http://hotel.qunar.com/city/shanghai_city/dt-55472/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
6,桔子酒店·精选(上海漕宝路地铁站店)(原光大会展中心店),4.7,566,位于徐家汇，上海徐汇区钦州路518号，上海市第六人民医院附近,http://hotel.qunar.com/city/shanghai_city/dt-16771/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
7,和颐酒店上海静安寺店,4.6,390,位于静安区，上海静安区武定西路1185号(武宁南路口)，上海戏剧学院北门附近,http://hotel.qunar.com/city/shanghai_city/dt-20985/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
8,上海虹桥高铁瑞衡美居酒店,4.6,475,位于虹桥枢纽地区，上海闵行区申虹路683弄协信中心5号楼，上海虹桥站附近,http://hotel.qunar.com/city/shanghai_city/dt-36515/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
9,维也纳酒店(上海宜山路地铁站店),4.7,348,位于徐家汇，上海徐汇区钦州北路88号，靠近上海市第六人民医院,http://hotel.qunar.com/city/shanghai_city/dt-2324/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
10,上海明捷万丽酒店,4.7,816,位于曹杨真如，上海普陀区铜川路50号，上海同济医院附近,http://hotel.qunar.com/city/shanghai_city/dt-5725/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
11,全季酒店(上海虹桥枢纽空港店),4.6,274,位于虹桥枢纽地区，上海闵行区空港六路45号，凯德七宝购物广场附近,http://hotel.qunar.com/city/shanghai_city/dt-60728/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
12,如家精选酒店上海国际旅游度假区周浦中心店,4.8,213,位于周浦区域，上海浦东新区周浦镇川周公路4505号,http://hotel.qunar.com/city/shanghai_city/dt-25624/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
13,上海浦东香格里拉大酒店,4.5,1256,位于浦东陆家嘴，上海浦东新区富城路33号，靠近正大广场,http://hotel.qunar.com/city/shanghai_city/dt-296/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
14,汉庭酒店(上海浦东机场T2航站楼店),4.5,173,位于浦东新区，上海浦东新区人民塘路4172号,http://hotel.qunar.com/city/shanghai_city/dt-18990/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
15,和颐酒店上海虹桥枢纽国家会展中心店,4.6,249,位于虹桥枢纽地区，上海闵行区沪星路318号，靠近凯德七宝购物广场,http://hotel.qunar.com/city/shanghai_city/dt-7403/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e7722e67-e82f-4e75-bc8a-320aa1d4e2a1&showMap=0&qptype=&QHFP=ZSS_A8350A0F/
16,上海浦东嘉里大酒店,4.7,1210,位于龙阳路，上海浦东新区花木路1388号，龙阳路地铁站2号口附近,http://hotel.qunar.com/city/shanghai_city/dt-8837/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
17,上海华亭宾馆,4.3,823,位于徐家汇，上海徐汇区漕溪北路1200号，光启城附近,http://hotel.qunar.com/city/shanghai_city/dt-305/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
18,沪华云清逸湾酒店(上海国际旅游度假区野生动物园店),4.7,307,位于周浦区域，上海浦东新区沪南公路8657号1幢  近迪士尼乐园,http://hotel.qunar.com/city/shanghai_city/dt-32239/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
19,上海映像戴斯大酒店,4.0,180,位于曹杨真如，上海普陀区真北路2022号,http://hotel.qunar.com//bnb.qunar.com/city/shanghai_city/dt-7565/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
20,上海艾享酒店顾村公园店顾太路店,5.0,230,位于彭浦地区，上海宝山区顾太路98号,http://hotel.qunar.com/city/shanghai_city/dt-61049/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
21,全季酒店(上海顾村公园菊联路店),4.7,333,位于宝山区，上海宝山区菊联路150号,http://hotel.qunar.com/city/shanghai_city/dt-31580/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
22,上海卓美亚喜玛拉雅酒店,4.6,1057,位于龙阳路，上海浦东新区梅花路1108号，龙阳路地铁站2号口附近,http://hotel.qunar.com/city/shanghai_city/dt-8917/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
23,柏曼酒店(上海浦东国际机场乐园度假区店),4.6,278,位于浦东新区，上海浦东新区高科东路1832,http://hotel.qunar.com/city/shanghai_city/dt-23390/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
24,上海青奢概念酒店,4.8,258,上海静安区天目西路511号锦程大厦4楼，靠近上海火车站南广场,http://hotel.qunar.com/city/shanghai_city/dt-37160/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
25,全季酒店(上海张江路地铁站店)(原张江华夏中路店),4.8,256,位于浦东张江，上海浦东新区孙桥路18号,http://hotel.qunar.com/city/shanghai_city/dt-23678/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
26,维也纳酒店(上海外高桥自贸区店),4.8,268,位于浦东外高桥地区，上海浦东新区行南路349弄30号1幢,http://hotel.qunar.com/city/shanghai_city/dt-23127/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
27,上海陆家嘴八佰伴CitiGO欢阁酒店,4.6,426,位于浦东陆家嘴，上海浦东新区商城路357号，靠近新梅联合广场,http://hotel.qunar.com/city/shanghai_city/dt-60477/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
28,全季酒店(上海吴淞国际邮轮码头店),4.8,315,位于宝山区，上海宝山区长江路180号，复旦大学江湾新校区5号门…,http://hotel.qunar.com/city/shanghai_city/dt-37197/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
29,上海佘山茂御臻品之选酒店,4.5,963,位于松江区，上海松江区佘山国家旅游度假区林荫新路1288号,http://hotel.qunar.com/city/shanghai_city/dt-614/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
30,和颐酒店上海中环漕宝路店,4.6,294,位于漕河泾开发区，上海闵行区漕宝路1108号，上海腾讯大厦附近,http://hotel.qunar.com/city/shanghai_city/dt-8856/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=6b4b4f77-81b8-48a2-967a-1e1dfa88db2e&showMap=0&qptype=&QHFP=ZSS_A8350BBB/
1,上海皇程假日酒店,4.4,196,位于闵行经开区，上海闵行区吴泾镇永德路710号,http://hotel.qunar.com/city/shanghai_city/dt-16920/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
2,维也纳国际酒店(上海虹桥机场国家会展中心店),4.8,246,位于虹桥枢纽地区，上海闵行区纪翟路1009号,http://hotel.qunar.com/city/shanghai_city/dt-23817/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
3,上海粤海酒店,4.6,598,位于杨浦大学城，上海虹口区逸仙路328号，上海岳阳医院附近,http://hotel.qunar.com/city/shanghai_city/dt-371/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
4,上海浦东大酒店,4.5,341,位于浦东陆家嘴，上海浦东新区浦东南路1888号，上海交通大学医学院附属仁…,http://hotel.qunar.com/city/shanghai_city/dt-348/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
5,Northline上海诺逸承品酒店,4.8,644,位于打浦桥地区，上海徐汇区正阳路26号，复旦大学附属中山医院附近,http://hotel.qunar.com/city/shanghai_city/dt-60222/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
6,全季酒店(上海水产路翼生活广场店),4.8,370,位于宝钢工业园区，上海宝山区水产路2499号,http://hotel.qunar.com/city/shanghai_city/dt-56278/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
7,全季酒店(上海奉贤南桥汽车站店),4.9,322,位于奉贤开发区，上海奉贤区南奉公路7318号,http://hotel.qunar.com/city/shanghai_city/dt-23782/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
8,上海柠莱精选酒店,4.5,205,位于浦东新区，上海浦东新区金闻路78号,http://hotel.qunar.com/city/shanghai_city/dt-24635/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
9,麦新格精品酒店(上海外高桥自贸区保税区北地铁站店),4.9,248,位于浦东外高桥地区，上海浦东新区外高桥大同路53弄2号(高桥中学对面),http://hotel.qunar.com/city/shanghai_city/dt-24391/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
10,白玉兰酒店(上海锦江乐园店),4.7,299,位于漕河泾开发区，上海闵行区虹梅路227号，复旦大学附属儿科医院附近,http://hotel.qunar.com/city/shanghai_city/dt-439/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
11,上海虹口大柏树亚朵酒店,4.8,591,位于杨浦大学城，上海虹口区曲阳路1000号上海外服大厦，靠近上海岳阳医院,http://hotel.qunar.com/city/shanghai_city/dt-31508/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
12,上海品尊名致精品酒店公寓,4.6,570,位于曹杨真如，上海普陀区铜川路58弄1号，上海同济医院附近,http://hotel.qunar.com//bnb.qunar.com/city/shanghai_city/dt-5649/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
13,全季酒店(上海野生动物园店),4.8,256,位于惠南，上海浦东新区惠南镇沪南公路园中路55号,http://hotel.qunar.com/city/shanghai_city/dt-25022/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
14,上海星河湾酒店,4.6,673,位于莘庄工业区，上海闵行区都会路3799号,http://hotel.qunar.com/city/shanghai_city/dt-15078/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
15,上海恩然邦臣酒店,4.8,597,位于迪士尼度假区周边，上海浦东新区周邓公路5333弄2号楼,http://hotel.qunar.com/city/shanghai_city/dt-58766/?tag=shanghai_city#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=7e6dc1af-14a2-4685-a16f-26d98b42c53a&showMap=0&qptype=&QHFP=ZSS_A8350C75/
