h_number,h_name,h_score,h_price,h_address,h_link
3-6,维也纳酒店(深圳爱榕路店),4.8,333,位于蛇口，深圳南山区蛇口爱榕路26号，水湾地铁站C口附近,http://hotel.qunar.com/city/shenzhen/dt-2848/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-7,汉庭优佳酒店(深圳宝安坪洲地铁站店)(原鼎尊商务酒店),4.5,293,位于西乡，深圳宝安区宝安大道3075号，西乡汽车客运站附近,http://hotel.qunar.com/city/shenzhen/dt-4109/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-8,深圳东海朗廷酒店,4.7,1123,位于车公庙，深圳福田区深南大道7888号，靠近招商银行大厦,http://hotel.qunar.com/city/shenzhen/dt-5533/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-9,麗枫酒店(深圳北站清湖地铁站店),4.8,395,位于龙华新区，深圳龙华区龙华新区三联路兴万和购物中心旁,http://hotel.qunar.com/city/shenzhen/dt-13469/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-10,Q加·深圳华策文德酒店,4.6,191,位于龙岗中心城，深圳龙岗区龙岗大道6037号华策大厦,http://hotel.qunar.com/city/shenzhen/dt-5628/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-11,深圳吾遇精品连锁酒店龙华地铁站店,4.6,215,位于龙华新区，深圳龙华区龙华新区和平东路243号华丰大厦，龙华地铁站,http://hotel.qunar.com/city/shenzhen/dt-9454/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-12,深圳葵花公寓,4.5,588,位于新洲，深圳福田区石厦北一与滨河大道交汇处，深圳市福田区政府附近,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-223/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-13,维也纳酒店(深圳平吉大道店),4.9,189,位于龙岗区，深圳龙岗区深圳龙岗平湖平吉大道234号(华南城北侧),http://hotel.qunar.com/city/shenzhen/dt-17331/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-14,深圳华安国际大酒店,4.5,578,位于老街，深圳罗湖区宝安南路2001号，靠近地王大厦,http://hotel.qunar.com/city/shenzhen/dt-2029/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-15,深圳登喜路国际大酒店,4.7,688,位于西乡，深圳宝安区宝田一路12号，西乡会堂附近,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-11187/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=e3233cf6-a325-4904-835f-1e0c12878f2a&showMap=0&qptype=&QHFP=ZSS_A1216674/
3-16,维也纳国际酒店(深圳大剧院店),4.7,406,位于东门商业区，深圳福田区红岭南路红岭大厦3栋，地王大厦附近,http://hotel.qunar.com/city/shenzhen/dt-110/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-17,蓝航精品酒店(深圳新机场航站楼店),4.5,163,位于西乡，深圳宝安区西乡街道固戍社区航城工业区综合楼3-5层，固戍地铁站F口附近,http://hotel.qunar.com/city/shenzhen/dt-13935/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-18,维也纳国际酒店(深圳大学城体育中心店),4.7,341,位于大学城，深圳南山区塘兴路133号集悦城B54栋(众创产业园),http://hotel.qunar.com/city/shenzhen/dt-25993/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-20,深圳求水山酒店,4.6,476,位于龙岗区，深圳龙岗区南湾街道南园路2号,http://hotel.qunar.com/city/shenzhen/dt-2256/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-21,中濠国际酒店(深圳石岩店),4.7,409,位于石岩，深圳宝安区石岩镇宝石东路宏发世纪城星城购物中心16楼,http://hotel.qunar.com/city/shenzhen/dt-15707/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-22,深圳怡馨酒店公寓,4.3,303,位于福田区，深圳福田区农林路建业三街竹园小区27栋，招商银行大厦附近,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-19475/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-23,多伦多酒店(深圳前海路店),4.4,372,位于南山中心区，深圳南山区前海路1040号心语家园二楼,http://hotel.qunar.com/city/shenzhen/dt-24355/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-24,麗枫酒店(深圳北站龙华壹城中心店),4.8,318,位于龙华新区，深圳龙华区东环一路共和小区裕和兴大厦170号(共和小区西南二门)，龙华地铁站A口附近,http://hotel.qunar.com/city/shenzhen/dt-19630/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-25,锦江之星品尚(深圳皇岗口岸皇城广场店),4.4,349,位于福田区，深圳福田区福田南路皇城广场裙楼4009一楼，皇岗口岸附近,http://hotel.qunar.com/city/shenzhen/dt-13288/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-26,深圳新都酒店,4.7,480,位于国贸，深圳罗湖区春风路4001号，靠近金光华广场,http://hotel.qunar.com/city/shenzhen/dt-22/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-27,莫泰168(深圳龙岗龙城广场地铁站店),4.5,132,位于龙岗中心城，深圳龙岗区龙河路20号(东方国际茶都旁)，龙岗区政府附近,http://hotel.qunar.com/city/shenzhen/dt-2244/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-28,深圳柏斯顿酒店,4.1,296,位于东门商业区，深圳罗湖区沿河南路1025号，深圳火车站西广场附近,http://hotel.qunar.com/city/shenzhen/dt-425/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-29,维也纳国际酒店(深圳观澜观光路店),4.9,269,位于观澜，深圳龙华区观澜观光路1144号观澜科技大厦,http://hotel.qunar.com/city/shenzhen/dt-11861/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
3-30,领航精品酒店(深圳宝安国际机场T3航站楼店),4.5,176,位于西乡，深圳宝安区西乡街道三围社区宝安大道5004号，固戍地铁站F口附近,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-10642/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=bf55c53b-9768-48f1-86ea-226160c10e0a&showMap=0&qptype=&QHFP=ZSS_A1216712/
4-1,维也纳国际酒店(深圳李朗珠宝园店),4.8,341,位于龙岗区，深圳龙岗区布澜路31号李朗珠宝产业园C1栋,http://hotel.qunar.com/city/shenzhen/dt-10720/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-2,深圳皇轩酒店,4.3,802,位于福田区，深圳福田区福民路28号，深圳市福田区政府附近,http://hotel.qunar.com/city/shenzhen/dt-3475/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-3,凯里亚德酒店(深圳宝荷路店),4.9,341,位于龙岗中心城，深圳龙岗区爱南路368号,http://hotel.qunar.com/city/shenzhen/dt-25582/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-4,维也纳国际酒店(深圳光明大道店),4.9,262,位于光明新区，深圳光明区光明大道与华夏路交汇处润鑫大厦,http://hotel.qunar.com/city/shenzhen/dt-13456/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-5,深圳南山CitiGO 欢阁酒店,4.5,504,位于南山中心区，深圳南山区海天一路软件产业园2栋A座，海岸城附近,http://hotel.qunar.com/city/shenzhen/dt-19872/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-6,美豪酒店(深圳罗湖大剧院万象城店),4.3,460,位于老街，深圳罗湖区宝安南路2010号龙园创展大厦一楼，靠近地王大厦,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-17244/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-7,中濠精致酒店(深圳大浪商业中心店),5.0,327,位于龙华区，深圳龙华区大浪商业中心D14栋,http://hotel.qunar.com/city/shenzhen/dt-24483/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-8,深圳雅枫国际酒店,4.3,691,位于梅林，深圳福田区景田路70号图书馆大厦，兴业银行大厦附近,http://hotel.qunar.com/city/shenzhen/dt-2466/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-9,深圳观澜格兰云天国际酒店,4.6,659,位于观澜，深圳龙华区观澜大道环观南路,http://hotel.qunar.com/city/shenzhen/dt-4184/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-10,深圳花梦间酒店,4.6,690,位于蛇口，深圳南山区后海大道1010-1号(湾厦地铁站A出口)，水湾地铁站C口附近,http://hotel.qunar.com/city/shenzhen/dt-24500/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-11,禧程酒店(深圳南山后海店),4.4,312,位于蛇口，深圳南山区后海大道1019号，水湾地铁站C口附近,http://hotel.qunar.com/city/shenzhen/dt-10895/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-12,LnB青年旅舍(深圳会展中心店),4.8,71,位于福田区，深圳福田区益田路3008号皇都广场B座2804，深圳市福田区政府附近,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-15156/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-13,顺逸东方酒店(深圳龙华大浪店),4.7,213,位于龙华新区，深圳龙华区龙华大浪华荣路33号,http://hotel.qunar.com/city/shenzhen/dt-5370/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-14,格林东方酒店深圳罗湖东门店,4.5,303,位于东门商业区，深圳罗湖区笋岗东路洪湖一街翠盈嘉园裙楼102-203，深圳市人民医院附近,http://hotel.qunar.com/city/shenzhen/dt-14692/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-15,锦江之星(深圳北站店),4.5,262,位于民治，深圳龙华区民治街道梅龙路529号，七星商业广场附近,http://hotel.qunar.com/city/shenzhen/dt-11057/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=ca0fc3e9-174d-44fd-93e7-df289339d961&showMap=0&qptype=&QHFP=ZSS_A1216820/
4-16,深圳摩登克斯酒店,4.5,978,位于老街，深圳罗湖区宝安南路1036号(地铁1号线2号线大剧院站C出口，万象城正对面)，靠近万象城,http://hotel.qunar.com/city/shenzhen/dt-4547/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-17,深圳百合酒店,4.5,546,位于龙岗区，深圳龙岗区布吉深惠路(与罗湖区交汇),http://hotel.qunar.com/city/shenzhen/dt-2174/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-18,壹航酒店(深圳机场店),4.4,297,位于宝安区，深圳宝安区宝安大道后瑞地铁站B出口壹航城T4栋,http://hotel.qunar.com/city/shenzhen/dt-15401/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-19,维也纳国际酒店(深圳松岗红星店)(原万兆广场店),4.8,256,位于松岗，深圳宝安区松岗镇松瑞路2号,http://hotel.qunar.com/city/shenzhen/dt-5621/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-20,兰兹酒店(深圳大学城店),4.4,400,位于大学城，深圳南山区桃源街道塘兴路120号,http://hotel.qunar.com/city/shenzhen/dt-24676/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-21,深圳博林天瑞喜来登酒店,4.3,1080,位于大学城，深圳南山区留仙大道4088号,http://hotel.qunar.com/city/shenzhen/dt-26164/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-22,鹏城国际公寓(深圳ONE39店)(原千度精品公寓),4.6,317,位于老街，深圳罗湖区解放路与宝安南路交汇处龙园创展大厦1038室(ONE39)，靠近地王大厦,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-15618/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-23,麗枫酒店(深圳石岩汽车站店),4.8,211,位于石岩，深圳宝安区石岩街道上屋社区宝石西路39号,http://hotel.qunar.com/city/shenzhen/dt-15586/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-24,深圳学府兰兹酒店,4.3,332,位于南山中心区，深圳南山区南海大道与学府路交汇处荟芳园A/B裙楼(深圳大学小西门对面)，南山医院附近,http://hotel.qunar.com/city/shenzhen/dt-5602/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-25,鑫茂花园酒店(深圳北站店),4.5,362,位于民治，深圳龙华区龙华新区民治街道梅龙路90号，七星商业广场附近,http://hotel.qunar.com/city/shenzhen/dt-5306/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-26,维也纳国际酒店(深圳观澜大道店),4.8,283,位于观澜，深圳龙华区观澜大道玫瑰轩1楼1010号,http://hotel.qunar.com/city/shenzhen/dt-22593/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-27,深圳龙岗珠江皇冠假日酒店,4.6,688,位于龙岗中心城，深圳龙岗区龙岗中心城龙翔大道9009号珠江广场，靠近龙岗区政府,http://hotel.qunar.com/city/shenzhen/dt-3687/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-28,深圳雅诗阁来福士广场服务公寓,4.5,930,位于南油，深圳南山区登良路22号，海岸城附近,http://hotel.qunar.com//bnb.qunar.com/city/shenzhen/dt-17250/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-29,维也纳酒店(深圳龙岗爱南路店),4.8,268,位于龙岗中心城，深圳龙岗区爱南路391号(联亨商务大厦内),http://hotel.qunar.com/city/shenzhen/dt-16362/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
4-30,维也纳国际酒店(深圳沙井店),4.8,297,位于沙井，深圳宝安区沙井南环路343-345号，沙井人民医院附近,http://hotel.qunar.com/city/shenzhen/dt-2158/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=8e14ff16-26fd-4241-a967-2e51077f6ae1&showMap=0&qptype=&QHFP=ZSS_A1216930/
5-1,维也纳酒店(深圳宝安翻身地铁站店),4.8,375,位于宝安中心区，深圳宝安区创业一路44区翻身路91号，靠近翻身地铁站C口,http://hotel.qunar.com/city/shenzhen/dt-5289/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-2,深圳宝悦酒店,4.3,355,位于西乡，深圳宝安区西乡大道298-12号，西乡汽车客运站附近,http://hotel.qunar.com/city/shenzhen/dt-4833/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-3,深圳小可君享酒店,4.9,221,位于观澜，深圳龙华区观澜福城街道观光路1462号,http://hotel.qunar.com/city/shenzhen/dt-25510/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-4,美迪酒店(深圳华为坂田基地店),4.7,265,位于坂田，深圳龙岗区坂田街道五和大道4018号,http://hotel.qunar.com/city/shenzhen/dt-9502/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-5,锦江之星品尚(深圳碧头地铁站店),4.7,159,位于松岗，深圳宝安区松岗街道朗碧路沙浦围创业科技园20栋,http://hotel.qunar.com/city/shenzhen/dt-24970/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-6,维也纳3好酒店(深圳水库新村店),4.8,322,位于罗湖区，深圳罗湖区爱国路泰宁花园3033号，深圳市罗湖区人民法院附近,http://hotel.qunar.com/city/shenzhen/dt-14163/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-7,维也纳酒店(深圳龙华大浪服装基地店),4.8,257,位于龙华区，深圳龙华区大浪街道浪荣路25号,http://hotel.qunar.com/city/shenzhen/dt-14932/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-8,新三围酒店(深圳新机场T3航站楼店),4.5,173,位于西乡，深圳宝安区西乡街道宝安大道5009号，固戍地铁站F口附近,http://hotel.qunar.com/city/shenzhen/dt-14948/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-9,深圳星铂酒店,4.5,325,位于沙井，深圳宝安区沙井中心路时代中心B座，沙井天虹商场附近,http://hotel.qunar.com/city/shenzhen/dt-5415/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-10,曼谷一号酒店(深圳大浪商业中心店),4.7,314,位于龙华区，深圳龙华区大浪街道华宁路13号,http://hotel.qunar.com/city/shenzhen/dt-18808/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-11,深圳中天美景大酒店,4.4,309,位于西乡，深圳宝安区宝安大道4004号旭生大厦附楼，靠近西乡汽车客运站,http://hotel.qunar.com/city/shenzhen/dt-7581/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-12,维也纳智好酒店(深圳宝能城市广场店),4.8,298,位于龙岗中心城，深圳龙岗区龙岗中心城宝能城市广场，靠近龙岗区政府,http://hotel.qunar.com/city/shenzhen/dt-12428/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-13,航廷酒店(深圳新航站楼店),4.2,178,位于宝安区，深圳宝安区爱民路5号,http://hotel.qunar.com/city/shenzhen/dt-10646/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-14,深圳南山亚朵QQ超级会员酒店,4.8,698,位于南山中心区，深圳南山区深南大道12069号，南山医院附近,http://hotel.qunar.com/city/shenzhen/dt-15657/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
